prompt,model,image_folder,image_name,model_response,correct_object_names,success,response_time
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:27b,images_base,54.jpg,Hand sanitizer.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,3.12701106071472
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:27b,images_base,55.jpg,Xbox controller.,controller,True,3.09002232551575
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:27b,images_base,56.jpg,Cloth with stains.,cloth; fabric; clothing,True,3.3409686088562
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:27b,images_base,57.jpg,Computer mouse.,mouse,True,3.08661794662476
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:27b,images_base,58.jpg,Screwdriver.,screwdriver,True,3.39174151420593
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:27b,images_base,59.jpg,Circuit board.,pcb; circuit board; pcie,True,3.09605884552002
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:27b,images_base,60.jpg,Spray can.,cleaning foam; cleaning solution,False,3.06307005882263
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,01.jpg, The object being held by the robot's arm is a coffee mug. ,mug; cup,True,8.75500106811523
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,02.jpg, The object being held by the robotic arm is a coffee cup. ,mug; cup,True,0.664411783218384
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,03.jpg, The object being held by the robotic arm is a coffee cup. ,mug; cup,True,0.666034936904907
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,04.jpg, The object being held by the robot's arm is a coffee cup. ,mug; cup,True,0.68316388130188
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,05.jpg, The object being held by the robot is a slice of cake or bread. ,sponge,False,0.676335334777832
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,06.jpg, The object being gripped by the robotic arm is a slice of pizza. ,sponge,False,0.690537929534912
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,07.jpg, The object being gripped by the robotic arm is a blue fabric or material with a pattern that could be interpreted as a checkered design. ,sponge,False,0.908373355865479
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,08.jpg, The object being held by the robotic arm is a piece of paper or cardboard. ,sponge,False,0.738336801528931
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,09.jpg, The object being held by the robotic arm is a pair of gloves. ,gloves; glove,True,0.685679197311401
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,10.jpg, The object being held is a pair of gloves. ,gloves; glove,True,0.599030017852783
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,11.jpg, The object being held by the robotic arm is a glove. ,gloves; glove,True,0.662892580032349
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,12.jpg, The object being held by the robotic arm is a glove. ,gloves; glove,True,0.676640272140503
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,13.jpg, The object being held by the robotic arm is a white chair with a black seat. ,plate; dish; tray,False,0.732910871505737
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,14.jpg, The object being held by the robotic arm is a small white chair with wheels. ,plate; dish; tray,False,0.738608121871948
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,15.jpg, The object being held by the robot's arm is a toilet bowl. ,plate; dish; tray,False,0.681850433349609
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,16.jpg, The object being held by the robotic arm is a small black object that appears to be a camera or sensor of some sort. ,plate; dish; tray,False,0.856970548629761
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,17.jpg, The object being held by the robotic arm is a camera. ,fan,False,0.646278858184815
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,18.jpg, The object being held by the robot's arm is a fan. ,fan,True,0.681921482086182
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,19.jpg, The object being held by the robot's arm is a fan. ,fan,True,0.672420501708984
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,20.jpg, The object being held by the robot's arm is a camera. ,fan,False,0.681033372879028
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,21.jpg, The object being held by the robotic arm is a bottle of liquid. ,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.705303192138672
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,22.jpg, The object being held by the robotic arm is a bottle of hand sanitizer. ,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,0.731606006622315
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,23.jpg, The object being held by the robotic arm is a bottle of water. ,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.693701505661011
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,24.jpg, The object being held by the robotic arm is a water bottle with a label on it. ,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.773275136947632
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,25.jpg, The object being held by the robotic arm is a camera. ,controller,False,0.654330015182495
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,26.jpg," The object being held by the robot's arm is a video game controller, specifically a Nintendo Wii remote. ",controller,True,0.810939788818359
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,27.jpg, The object being held by the robot's arm is a chess piece. ,controller,False,0.705299139022827
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,28.jpg, The object being held by the robotic arm is a camera. ,controller,False,0.648114681243897
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,29.jpg, The object being held by the robotic arm appears to be a piece of cloth or fabric with some sort of design or pattern on it. ,cloth; fabric; clothing,True,0.894949436187744
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,30.jpg, The object being held by the robot appears to be a piece of paper or fabric with some sort of design or pattern on it. ,cloth; fabric; clothing,True,0.880140066146851
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,31.jpg, The object being gripped by the robotic arm appears to be a piece of cloth or fabric with some stains or markings on it. ,cloth; fabric; clothing,True,0.918073654174805
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,32.jpg, The object being held by the robot appears to be a piece of clothing or fabric with some stains or marks on it. ,cloth; fabric; clothing,True,0.845871448516846
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,33.jpg, The object being held by the robotic arm is a camera. ,mouse,False,0.685370445251465
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,34.jpg, The object being held by the robot's arm is a black and white checkered pattern. ,mouse,False,0.745181322097778
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,35.jpg, The object being held by the robot's arm is a chessboard. ,mouse,False,0.718548774719238
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,36.jpg, The object being held by the robot's arm is a chess piece. ,mouse,False,0.715148448944092
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,37.jpg, The object being held by the robot's arm is a small black and white checkered pattern. ,screwdriver,False,0.773327350616455
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,38.jpg, The object being held by the robot's arm is a small black and white checkered pattern. ,screwdriver,False,0.768499374389648
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,39.jpg, The object being held by the robotic arm is a black and white checkered pattern. ,screwdriver,False,0.755231142044067
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,40.jpg, The object being held by the robot's arm is a black and white checkered pattern. ,screwdriver,False,0.75170636177063
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,41.jpg," The object being held by the robot's arm is a small, white, rectangular device with a camera lens at one end. It appears to be some kind of sensor or scanner, possibly used for barcode reading or similar applications. ",pcb; circuit board; pcie,False,1.21453881263733
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,42.jpg," The object being held by the robot's arm is a small, white, cylindrical device with a black base, which appears to be a smartphone or a similar handheld electronic device. ",pcb; circuit board; pcie,False,1.10697793960571
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,43.jpg," The object being held by the robot appears to be a small electronic device or gadget with a screen and buttons, possibly a remote control or a handheld gaming controller. ",pcb; circuit board; pcie,False,1.0101101398468
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,44.jpg, The object being held by the robotic arm is a camera or surveillance device. ,pcb; circuit board; pcie,False,0.692204236984253
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,45.jpg, The object being held is a bottle of glue. ,cleaning foam; cleaning solution,False,0.618500709533691
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,46.jpg, The object being held is a bottle of cleaning solution. ,cleaning foam; cleaning solution,True,0.61750602722168
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,47.jpg," The object being held by the robotic arm is a cylindrical device with a label that appears to be a product or item for sale, possibly a vacuum cleaner or a similar type of appliance. ",cleaning foam; cleaning solution,False,1.09313106536865
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,48.jpg, The object being held by the robotic arm is a can of soda. ,cleaning foam; cleaning solution,False,0.696691751480103
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,49.jpg, The object is a coffee cup. ,mug; cup,True,0.578611850738525
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,50.jpg, The object is a blue sponge. ,sponge,True,0.593222379684448
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,51.jpg, The object is a pair of gloves. ,gloves; glove,True,0.571627378463745
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,52.jpg, The object in the image appears to be a small white plastic container or tray with a lid. ,plate; dish; tray,True,0.737361192703247
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,53.jpg, The object is a fan. ,fan,True,0.542488813400269
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,54.jpg, The object is a bottle of hand sanitizer. ,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,0.620854139328003
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,55.jpg, The object is a black video game controller with buttons and joysticks. ,controller,True,0.705551624298096
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,56.jpg," The object is a piece of clothing with visible stains or damage, possibly a shirt or blouse. ",cloth; fabric; clothing,True,0.785809516906738
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,57.jpg, The object being held is a computer mouse. ,mouse,True,0.589989185333252
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,58.jpg, The object is a screwdriver. ,screwdriver,True,0.558393239974976
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,59.jpg," The object being held is a small electronic device with various components visible, including a microcontroller board, connectors, and possibly other integrated circuits or sensors. It appears to be a custom-built electronics project or prototype. ",pcb; circuit board; pcie,False,1.18015289306641
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava,images_base,60.jpg, The object is a tube of LYRECO paint. ,cleaning foam; cleaning solution,False,0.644604206085205
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,01.jpg, The object being gripped by the robotic arm is a coffee mug.,mug; cup,True,5.90452980995178
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,02.jpg, The object being gripped by the robotic arm is a coffee cup.,mug; cup,True,1.29574584960938
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,03.jpg, The object being gripped by the robotic arm is a coffee mug.,mug; cup,True,1.33037614822388
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,04.jpg, The object being gripped by the robotic arm is a coffee cup.,mug; cup,True,1.29576659202576
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,05.jpg, The object being gripped by the robotic arm is a piece of bread or toast.,sponge,False,1.4488844871521
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,06.jpg, The object being gripped by the robotic arm is a piece of bread or toast.,sponge,False,1.45648217201233
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,07.jpg, The object being gripped by the robotic arm is a blue cloth or fabric item.,sponge,False,1.43521928787231
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,08.jpg," The object being gripped by the robotic arm is a rectangular sheet of material with a textured surface, which appears to be a piece of fabric or paper.",sponge,False,1.96716046333313
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,09.jpg, The object being gripped by the robotic arm is a pair of gloves.,gloves; glove,True,1.38077855110168
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,10.jpg, The object being gripped by the robotic arm is a pair of gloves.,gloves; glove,True,1.40355849266052
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,11.jpg, The object being gripped by the robotic arm is a pair of gloves.,gloves; glove,True,1.39361810684204
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,12.jpg, The object being gripped by the robotic arm is a black glove.,gloves; glove,True,1.33533358573914
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,13.jpg, The object being gripped by the robotic arm is a white chair.,plate; dish; tray,False,1.33218932151794
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,14.jpg, The object being gripped by the robotic arm is a pair of scissors.,plate; dish; tray,False,1.44126081466675
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,15.jpg, The object being gripped by the robotic arm is a white chair.,plate; dish; tray,False,1.30223226547241
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,16.jpg, The object being gripped by the robotic arm is a black hairbrush.,plate; dish; tray,False,1.36563420295715
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,17.jpg, The object being held by the robotic arm is a smartphone.,fan,False,1.24209070205688
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,18.jpg, The object being gripped by the robotic arm is a fan.,fan,True,1.26172614097595
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,19.jpg, The object being gripped by the robotic arm is a fan.,fan,True,1.26140093803406
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,20.jpg, The object being gripped by the robotic arm is a smartphone.,fan,False,1.29578566551209
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,21.jpg, The object being gripped by the robotic arm is a bottle of water.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.36588764190674
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,22.jpg, The object being gripped by the robotic arm is a bottle of hand sanitizer.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,1.46863269805908
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,23.jpg, The object being gripped by the robotic arm is a clear plastic bottle with a label that appears to be for water or some other liquid.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.85059905052185
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,24.jpg, The object being gripped by the robotic arm is a plastic water bottle with a label that includes text and an image of a sports ball.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.84909844398499
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,25.jpg, The object being gripped by the robotic arm is a microphone.,controller,False,1.29408574104309
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,26.jpg, The object being gripped by the robotic arm is a video game controller.,controller,True,1.33183765411377
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,27.jpg, The object being gripped by the robotic arm is a video game controller.,controller,True,1.32993769645691
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,28.jpg, The object being held by the robotic arm is a camera.,controller,False,1.19243049621582
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,29.jpg, The object being gripped by the robotic arm is a cloth with bloodstains on it.,cloth; fabric; clothing,True,1.46817994117737
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,30.jpg, The object being gripped by the robotic arm is a piece of paper or fabric that appears to be crumpled or torn.,cloth; fabric; clothing,True,1.74573111534119
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,31.jpg, The object being gripped by the robotic arm is a piece of cloth with red stains on it.,cloth; fabric; clothing,True,1.53768110275269
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,32.jpg," The object being gripped by the robotic arm is a piece of cloth or fabric that appears to be dirty or stained with some substance, possibly blood given its color and texture.",cloth; fabric; clothing,True,2.09312677383423
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,33.jpg, The object being gripped by the robotic arm is a smartphone.,mouse,False,1.29438591003418
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,34.jpg, The object being gripped by the robotic arm is a black and white checkered square.,mouse,False,1.43434572219849
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,35.jpg, The object being gripped by the robotic arm is a camera.,mouse,False,1.26116108894348
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,36.jpg, The object being gripped by the robotic arm is a white piece of paper with black text printed on it.,mouse,False,1.57326436042786
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,37.jpg, The object being gripped by the robotic arm is a black and white checkered box.,screwdriver,False,1.43487334251404
"You are a robot. You are analyzing this image to detect the item held. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:13b,images_base,38.jpg, The object being gripped by the robotic arm is a black and white checkered box.,screwdriver,False,1.43436646461487
